"loss.id","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
300,6,424348.496986606,527040.414174904,566255.970986885,594956.500046105,635144.337438086,661699.53082771,684321.436815458,684321.436815458,684321.436815458,NA,NA,NA,NA,NA
301,6,553838.580153229,667058.877488529,729335.5477059,791628.553330284,827148.003417705,865566.676509877,910168.868149868,910168.868149868,910168.868149868,NA,NA,NA,NA,NA
302,6,412875.871134492,445244.93241704,456934.978066116,472433.553723667,483593.088829528,491423.10083662,501536.75943888,501536.75943888,501536.75943888,NA,NA,NA,NA,NA
303,6,594460.604037501,677349.702087953,719794.269976553,751344.31207915,777547.991211288,813754.458465421,834314.770507719,834314.770507719,834314.770507719,NA,NA,NA,NA,NA
304,6,583783.497337292,671982.016064835,741031.945082879,819444.254225284,846902.099703073,869253.031809342,904453.017463636,904453.017463636,904453.017463636,NA,NA,NA,NA,NA
305,6,607961.776116552,712710.004108971,772812.482608218,853934.241767292,888194.633343573,933161.63033284,965747.470502946,965747.470502946,965747.470502946,NA,NA,NA,NA,NA
306,6,500476.60121476,610123.732943263,660093.601872211,697828.287300954,740059.384247832,761050.949557543,801219.244809345,801219.244809345,801219.244809345,NA,NA,NA,NA,NA
307,6,498479.655421087,590957.576948468,625848.081193115,670485.4694274,690403.347066748,710399.86784139,731249.215471791,731249.215471791,731249.215471791,NA,NA,NA,NA,NA
308,6,505319.545663746,588485.378265988,633193.975638096,672321.41958094,702186.005435881,737738.675675738,762022.678653244,762022.678653244,762022.678653244,NA,NA,NA,NA,NA
309,6,408575.151583377,480515.123662037,521158.021301824,559726.940619564,583927.804820264,598311.451119327,618508.972577753,618508.972577753,618508.972577753,NA,NA,NA,NA,NA
310,6,541684.472623692,642945.050004865,675369.703230232,711550.867178134,742279.536329007,766635.187292879,793184.189492369,793184.189492369,793184.189492369,NA,NA,NA,NA,NA
311,6,440664.765549428,551494.852561315,633257.757527435,693273.699619352,738489.78117099,773770.790865224,804671.799038207,804671.799038207,804671.799038207,NA,NA,NA,NA,NA
312,6,399859.918223159,449822.932889239,466091.659506073,501690.402210881,533133.273950731,544720.117662681,557115.30651085,557115.30651085,557115.30651085,NA,NA,NA,NA,NA
313,6,659584.142448488,742682.550733921,771999.444959253,789626.019416605,811120.899765573,830496.232640633,841523.783769776,841523.783769776,841523.783769776,NA,NA,NA,NA,NA
314,6,411487.138739579,480132.745241023,508633.248731333,528414.996162545,548918.037678223,561653.339205678,579839.056133409,579839.056133409,579839.056133409,NA,NA,NA,NA,NA
315,6,730773.504365746,786010.321655502,803288.646626602,841734.742910414,878994.710052264,893275.731473415,916353.537641396,916353.537641396,916353.537641396,NA,NA,NA,NA,NA
316,6,414356.176325057,509880.138661956,584093.46237059,641999.482535878,685544.587212967,731641.966529632,767359.647560805,767359.647560805,767359.647560805,NA,NA,NA,NA,NA
317,6,496745.497852724,623214.482568035,722112.125284021,758584.218623626,796576.821477403,827656.127147602,873171.346208066,873171.346208066,873171.346208066,NA,NA,NA,NA,NA
318,6,714924.738099494,812993.781198985,862299.974656345,893535.364074484,928397.910872118,951629.793383158,986194.881231831,986194.881231831,986194.881231831,NA,NA,NA,NA,NA
319,6,568651.078113996,651234.687613311,684692.095910282,709384.059019901,735677.351601394,758213.635787045,786441.421360311,786441.421360311,786441.421360311,NA,NA,NA,NA,NA
320,6,371711.196337383,465347.401192248,528803.519467087,569523.927659402,647063.180716005,688549.405557517,750845.105396929,750845.105396929,750845.105396929,NA,NA,NA,NA,NA
321,6,653957.877080307,685851.422434708,700415.614066222,712844.411951596,734292.428544965,742187.497306951,749814.318765313,749814.318765313,749814.318765313,NA,NA,NA,NA,NA
322,6,682985.824983829,730294.586147783,766623.821294682,807990.069433035,830024.139030097,854919.778972376,882049.438197076,882049.438197076,882049.438197076,NA,NA,NA,NA,NA
323,6,677836.839217156,689533.844433914,695094.804467846,700370.940527922,705269.019950571,707347.76868182,711056.20208758,711056.20208758,711056.20208758,NA,NA,NA,NA,NA
324,6,597250.728525057,628227.374819388,651102.081009674,680636.199712661,702020.954911277,711937.075581973,724180.9052916,724180.9052916,724180.9052916,NA,NA,NA,NA,NA
325,6,599461.440178502,638222.611875791,653155.618203524,668219.382231083,679859.105923268,691776.929429042,706746.393829733,706746.393829733,706746.393829733,NA,NA,NA,NA,NA
326,6,628041.245107916,659965.092174392,669719.850471072,684366.436907616,696251.739034854,704573.976407123,711595.446606478,711595.446606478,711595.446606478,NA,NA,NA,NA,NA
327,6,393059.394440172,483748.41669535,539507.37577773,609884.866953492,674548.190605589,717721.189016441,754533.364056594,754533.364056594,754533.364056594,NA,NA,NA,NA,NA
328,6,545740.695463979,649974.342370207,707398.401336856,767436.724399282,808647.033868647,842397.722930804,898257.882827663,898257.882827663,898257.882827663,NA,NA,NA,NA,NA
329,6,551295.991934332,617471.85213416,647924.962112512,686752.05033554,714717.654196365,727798.651775602,741580.05608744,741580.05608744,741580.05608744,NA,NA,NA,NA,NA
330,6,491968.138350878,584199.877159112,669769.576328242,747744.175961372,795670.894368767,834344.188956389,860834.003408643,860834.003408643,860834.003408643,NA,NA,NA,NA,NA
331,6,489568.978499325,525317.645688186,554231.568230099,583008.586506485,606664.550198188,618466.964503109,628937.752686208,628937.752686208,628937.752686208,NA,NA,NA,NA,NA
332,6,605951.558966444,605944.682979492,605940.068240503,605936.869256325,605932.276783566,605930.623956009,605927.609324351,605927.609324351,605927.609324351,NA,NA,NA,NA,NA
333,6,339540.938621302,384860.614768109,435302.191375738,487499.644737937,525678.73787987,546566.733614471,581147.566521925,581147.566521925,581147.566521925,NA,NA,NA,NA,NA
334,6,747443.613056166,749815.775195703,751931.071035747,754095.942629215,755125.350719511,755636.471508425,756534.260874662,756534.260874662,756534.260874662,NA,NA,NA,NA,NA
335,6,725058.449015438,881140.48455156,958259.392271788,1048068.38956342,1111018.73123121,1171103.49093252,1230560.37352736,1230560.37352736,1230560.37352736,NA,NA,NA,NA,NA
336,6,685964.038205807,705979.512313452,714629.53100803,719604.563390214,726355.093312548,730553.353671291,735033.489630122,735033.489630122,735033.489630122,NA,NA,NA,NA,NA
337,6,478675.630087166,515463.311358308,545930.79100065,569129.144906992,585673.793515397,602477.069442484,613150.914981241,613150.914981241,613150.914981241,NA,NA,NA,NA,NA
338,6,499719.742815576,555337.383721139,587450.099969795,615566.263052165,642397.971690067,648761.555024654,664214.642342399,664214.642342399,664214.642342399,NA,NA,NA,NA,NA
339,6,563834.267454052,608397.137024438,630433.138168664,644526.976617383,674744.963786599,691939.303888823,706626.261375569,706626.261375569,706626.261375569,NA,NA,NA,NA,NA
340,6,511449.98751443,745601.933276731,790841.664537619,845478.985586215,887978.039138003,908241.449269273,934482.961615511,934482.961615511,934482.961615511,NA,NA,NA,NA,NA
341,7,302373.459791033,361854.804884556,438873.546290774,505929.024253948,547182.262456979,568646.860938347,621125.506207134,621125.506207134,NA,NA,NA,NA,NA,NA
342,7,556338.05437961,632981.812263853,657225.087704705,708541.637297418,735036.971694928,750751.414760964,771712.122995183,771712.122995183,NA,NA,NA,NA,NA,NA
343,7,396676.689670463,530704.482409609,573856.664428451,649801.331648694,692510.992095237,709433.347465026,756118.389429886,756118.389429886,NA,NA,NA,NA,NA,NA
344,7,773123.653453347,840178.670375265,890178.046196599,959325.622434727,1019568.23132364,1053665.94426608,1074388.93490464,1074388.93490464,NA,NA,NA,NA,NA,NA
345,7,571466.224541802,650394.336546176,672978.798032325,713911.676410099,734870.944962564,763939.822514894,793302.070391281,793302.070391281,NA,NA,NA,NA,NA,NA
346,7,629287.321932407,663498.268562965,681582.604002823,708131.761438282,728042.01250255,745436.407999829,760317.051972409,760317.051972409,NA,NA,NA,NA,NA,NA
347,7,294101.373800295,348564.758985781,379596.528928889,423477.222661056,445956.907926146,460632.025240572,489705.255885988,489705.255885988,NA,NA,NA,NA,NA,NA
348,7,986256.792294397,1005199.105855,1016286.87265565,1030143.86008218,1034625.44586625,1039575.81587436,1043529.67892217,1043529.67892217,NA,NA,NA,NA,NA,NA
349,7,565789.199405932,649949.17905808,694610.85102024,736464.194754676,795095.240319643,821287.160291926,842099.735479391,842099.735479391,NA,NA,NA,NA,NA,NA
350,7,452103.906446911,512994.594418724,545023.159251074,591817.751294287,625848.68018161,654738.5060472,672515.926541466,672515.926541466,NA,NA,NA,NA,NA,NA
351,7,681699.428006422,743107.481230686,772606.507826326,799508.272264877,820128.879838486,841771.140352192,853577.256915679,853577.256915679,NA,NA,NA,NA,NA,NA
352,7,221327.329644802,352049.867589901,403598.774834626,463557.610930227,531311.305705867,554160.456817113,587880.063642232,587880.063642232,NA,NA,NA,NA,NA,NA
353,7,570007.116207412,722369.642005834,781724.284315061,852390.840239893,905351.705854085,938091.479454183,974885.709877824,974885.709877824,NA,NA,NA,NA,NA,NA
354,7,765585.54160704,755259.4624667,747081.109174485,740153.27011828,734494.73169831,730910.839350086,726990.5963057,726990.5963057,NA,NA,NA,NA,NA,NA
355,7,755113.656768257,776562.479633527,816504.890266019,846698.410158467,868547.514727839,882204.841481443,895883.443708238,895883.443708238,NA,NA,NA,NA,NA,NA
356,7,765503.159352437,836517.372445909,866349.648707211,905027.677333031,928694.029991211,949338.618322007,964362.071784221,964362.071784221,NA,NA,NA,NA,NA,NA
357,7,546719.447258007,612227.832679723,649230.876639968,676957.885421975,716237.72678235,742130.847811911,765439.185248153,765439.185248153,NA,NA,NA,NA,NA,NA
358,7,545981.615226877,630600.754644726,676160.550948018,730424.373919299,759573.994993098,799378.625349489,816497.421186983,816497.421186983,NA,NA,NA,NA,NA,NA
359,7,392784.028667398,448074.485772147,481556.087440063,502511.802976622,526258.319099039,548098.75284516,570608.086781735,570608.086781735,NA,NA,NA,NA,NA,NA
360,7,604490.265378755,654557.73681963,675347.448910051,718561.727695627,742821.53330006,759407.204195228,775238.69496339,775238.69496339,NA,NA,NA,NA,NA,NA
361,7,568601.432525926,691145.835345614,803670.112876316,894243.159175363,972182.329795365,1008474.15137919,1035601.63901307,1035601.63901307,NA,NA,NA,NA,NA,NA
362,7,459169.62928171,592207.058962942,629673.612398119,678196.308039719,703278.769297743,744001.520497383,771391.347435123,771391.347435123,NA,NA,NA,NA,NA,NA
363,7,1110367.49669439,1208550.87144393,1273958.0228439,1328442.8246343,1365291.24296985,1395283.77906154,1419612.1893243,1419612.1893243,NA,NA,NA,NA,NA,NA
364,7,476905.155481159,563416.262265882,597157.61664622,622049.826851486,644351.245610684,668701.899691874,684748.920730584,684748.920730584,NA,NA,NA,NA,NA,NA
365,7,648588.929156927,729839.9363046,776000.572852967,829274.975086182,859650.19367288,881126.448654133,905088.589154916,905088.589154916,NA,NA,NA,NA,NA,NA
366,7,247558.704018595,327825.429380496,383850.590592221,430383.226444094,477365.681613283,514491.353725487,543901.599068125,543901.599068125,NA,NA,NA,NA,NA,NA
367,7,709010.705753742,751011.314341821,772658.980249029,798237.791982829,813192.084253574,830482.978466371,844324.505448834,844324.505448834,NA,NA,NA,NA,NA,NA
368,7,614032.839629711,667110.875887273,698770.085417852,719118.911881343,736652.186164458,746849.091878729,757664.592537293,757664.592537293,NA,NA,NA,NA,NA,NA
369,7,810361.822521818,881868.05933921,914652.87746921,939109.731125134,959551.832951242,979340.73118548,1000455.78385396,1000455.78385396,NA,NA,NA,NA,NA,NA
370,7,447076.997990101,529360.569697549,581280.064922135,634859.998836269,663460.285523211,693930.003222074,706706.472789412,706706.472789412,NA,NA,NA,NA,NA,NA
371,7,599042.582715876,676707.484135426,726730.614763172,764305.404068712,786653.598579276,812939.448742282,840864.649861373,840864.649861373,NA,NA,NA,NA,NA,NA
372,7,551493.243296814,624025.33866755,653535.808099789,677691.173249626,700183.968387654,709344.746293984,729762.452617972,729762.452617972,NA,NA,NA,NA,NA,NA
373,7,405455.453300812,484993.576303238,562765.904331966,622713.889064579,680505.334711492,713647.289313472,759898.22337785,759898.22337785,NA,NA,NA,NA,NA,NA
374,7,570388.816282664,598866.476346007,622946.39176456,649866.1002832,676831.632387973,691632.816831209,706606.243332443,706606.243332443,NA,NA,NA,NA,NA,NA
375,7,492276.491344904,632210.695455185,671544.645386881,714869.740666969,752850.093117502,769161.53080774,787188.321927025,787188.321927025,NA,NA,NA,NA,NA,NA
376,7,552422.259247316,618011.923981183,647377.184165964,678104.211661894,700779.285536102,718606.936307467,743063.127424368,743063.127424368,NA,NA,NA,NA,NA,NA
377,7,1119922.96161113,1223134.3571371,1276701.08012431,1332708.25770912,1373902.45390762,1401876.67698913,1426817.56767644,1426817.56767644,NA,NA,NA,NA,NA,NA
378,7,818119.064024191,913087.342612562,946694.347799618,986678.208159294,1027466.54009874,1048887.1611622,1078725.51511069,1078725.51511069,NA,NA,NA,NA,NA,NA
379,7,662986.072230996,778704.147467852,822597.054245576,865889.441173044,911288.10004694,943219.896994416,959289.98666891,959289.98666891,NA,NA,NA,NA,NA,NA
380,7,603107.715303334,751533.471526249,804848.470803357,876542.532816296,922058.949096796,970636.970386206,1016179.26654029,1016179.26654029,NA,NA,NA,NA,NA,NA
381,7,433342.697044553,525786.389646406,583546.962588637,634391.964636615,672999.755959696,707234.830893806,723741.028827647,723741.028827647,NA,NA,NA,NA,NA,NA
382,7,524759.725608584,644953.038921648,711016.791337163,777368.770552059,833555.60759804,861140.978249115,882570.572043209,882570.572043209,NA,NA,NA,NA,NA,NA
383,7,862765.460946952,924526.194551976,962804.884083308,991306.208681484,1016467.76282441,1028610.42726063,1045170.131566,1045170.131566,NA,NA,NA,NA,NA,NA
384,7,440313.612329356,538585.034713849,588102.087663045,642995.400784211,677486.486634872,688304.728239319,716599.378867633,716599.378867633,NA,NA,NA,NA,NA,NA
385,7,733576.591970691,753533.316472185,781455.297273545,794007.802975134,805507.554916835,814670.163267561,823559.301023172,823559.301023172,NA,NA,NA,NA,NA,NA
386,7,757418.418976199,835152.994194106,864641.708323594,931628.229466474,972418.711709603,1009025.87897951,1041288.85053452,1041288.85053452,NA,NA,NA,NA,NA,NA
387,7,642266.752195692,759565.421122568,869696.224862632,933898.75102904,994413.54866741,1047833.63606383,1099485.44000982,1099485.44000982,NA,NA,NA,NA,NA,NA
388,7,403511.611321703,526256.545635565,621913.260188957,720763.360357292,761043.461767362,843724.608126897,896800.804294405,896800.804294405,NA,NA,NA,NA,NA,NA
389,7,532563.216600264,622740.691371522,654978.471553763,699034.37253784,727918.083174222,746221.390666753,767525.912379558,767525.912379558,NA,NA,NA,NA,NA,NA
390,7,330789.029253302,452113.04751761,506200.164257874,595252.631732075,646744.08203402,686458.069510499,740760.934878426,740760.934878426,NA,NA,NA,NA,NA,NA
391,7,352084.422482971,411356.887052411,445766.007715359,473711.227348575,487022.848678526,501333.068780007,515232.423513231,515232.423513231,NA,NA,NA,NA,NA,NA
392,7,498682.330464776,570428.253180934,620314.978238843,651320.637122073,677077.525773705,694542.877897442,721683.860507208,721683.860507208,NA,NA,NA,NA,NA,NA
393,7,735275.832655216,804663.682995303,825215.025790933,863677.070504979,885686.87106621,921849.803572419,939089.9481645,939089.9481645,NA,NA,NA,NA,NA,NA
394,7,545095.778563372,588285.161815655,612831.189334766,631806.539102066,659157.88245641,674947.58346971,689084.956817563,689084.956817563,NA,NA,NA,NA,NA,NA
395,7,609052.772193141,653143.495504472,690129.721481807,723233.598915997,755862.028260938,792269.562749303,815804.079769663,815804.079769663,NA,NA,NA,NA,NA,NA
396,7,546027.991723268,573136.719057311,587302.028477382,600406.182492596,612514.109790029,619219.265722928,625719.296270614,625719.296270614,NA,NA,NA,NA,NA,NA
397,7,647791.835700457,745567.863606335,797036.531860777,856527.802444911,895653.511883967,938094.834592354,970109.880605851,970109.880605851,NA,NA,NA,NA,NA,NA
398,7,761664.384596553,793045.789392589,817036.094710898,845198.459547966,863185.277464154,875585.43719382,889698.651912128,889698.651912128,NA,NA,NA,NA,NA,NA
399,7,777102.908779541,848490.263025751,892669.080271437,937735.811326907,972627.142818438,985834.031549668,1009511.07583746,1009511.07583746,NA,NA,NA,NA,NA,NA
400,7,545258.001147264,585295.391121317,604232.134926057,615097.456788069,625781.609013202,633932.402339059,639563.202416608,639563.202416608,NA,NA,NA,NA,NA,NA
401,7,981321.255727263,1098933.37196621,1142187.64035627,1213629.44809265,1271513.50848169,1303891.59385748,1329746.80617734,1329746.80617734,NA,NA,NA,NA,NA,NA
402,7,674005.802479951,742845.49069462,792395.279731679,835697.798156203,872202.021275194,896955.813185308,908095.282966505,908095.282966505,NA,NA,NA,NA,NA,NA
403,7,541210.425322,645046.979365629,704099.404894585,765875.06380509,819339.608227985,875528.433467886,910598.282407215,910598.282407215,NA,NA,NA,NA,NA,NA
404,8,909832.432041652,972275.946176584,992511.312262494,1013990.95221776,1033053.60393426,1045966.76236761,1062281.26758395,NA,NA,NA,NA,NA,NA,NA
405,8,693797.045365869,811205.084411205,904388.549763865,1000408.66252247,1063180.64945703,1092959.41965637,1126392.49158012,NA,NA,NA,NA,NA,NA,NA
406,8,603215.578066333,669675.199891932,698684.191853996,726521.96987435,746494.325679759,757681.166485818,770981.848845438,NA,NA,NA,NA,NA,NA,NA
407,8,606405.761854494,723951.706514616,774338.504556681,817794.958621529,854280.267086028,875931.288877083,916785.954262674,NA,NA,NA,NA,NA,NA,NA
408,8,773888.301766665,833275.212135453,852112.967213862,872824.015662991,891666.819345458,899868.811730568,919827.323825544,NA,NA,NA,NA,NA,NA,NA
409,8,647094.769455193,724929.488914463,757375.411571049,794457.035058256,820229.990051662,835242.781605515,857555.592542447,NA,NA,NA,NA,NA,NA,NA
410,8,494635.004261679,543565.248997503,563688.332181572,593833.253121163,613697.302409532,624489.107476674,638638.81837685,NA,NA,NA,NA,NA,NA,NA
411,8,676024.561472292,770555.171891102,810199.613588216,880528.880459689,918161.701204548,934874.758209927,962163.825526477,NA,NA,NA,NA,NA,NA,NA
412,8,626937.798587683,750692.489142141,777345.062454518,805677.088894964,841121.826756232,866439.596810973,889883.119297249,NA,NA,NA,NA,NA,NA,NA
413,8,373139.23360237,471864.967922166,518362.630725635,569169.11025476,619220.431144198,648941.64549071,676605.034345144,NA,NA,NA,NA,NA,NA,NA
414,8,785138.806793451,825602.201130151,849297.044145324,887494.964824077,910664.437068901,928717.871761053,941492.291279024,NA,NA,NA,NA,NA,NA,NA
415,8,497276.046985262,539027.053895383,562758.66911422,582421.820766086,601156.904213859,614466.411805102,626617.959336196,NA,NA,NA,NA,NA,NA,NA
416,8,503126.33073938,558727.529742121,577789.582870522,600543.785759503,623670.826673902,642664.634027956,652866.120155583,NA,NA,NA,NA,NA,NA,NA
417,8,558275.287527621,624521.861787769,655930.375768293,700286.172733982,722790.938499909,753248.10059148,766950.290363663,NA,NA,NA,NA,NA,NA,NA
418,8,380398.570572909,483510.409054286,523470.807495419,556655.560112883,596727.575754016,625225.203760111,640935.727962716,NA,NA,NA,NA,NA,NA,NA
419,8,560821.188100121,683958.419430208,741147.950620034,792719.707272541,842226.773713663,880689.7819878,926834.929762743,NA,NA,NA,NA,NA,NA,NA
420,8,688904.576071228,765306.555244809,812317.873771762,887848.723399142,969414.316069553,1017293.42878388,1058199.89971521,NA,NA,NA,NA,NA,NA,NA
421,8,457735.9400903,619121.676710079,675132.518839267,730276.733523197,760218.146882684,790809.934530369,818807.157827655,NA,NA,NA,NA,NA,NA,NA
422,8,542086.360609629,697204.979100954,752554.751766826,808866.695445077,880103.366890803,932421.684474254,965739.674852764,NA,NA,NA,NA,NA,NA,NA
423,8,659976.284822545,739491.972157727,797190.673466902,855543.98429832,905520.025879702,937408.926951145,972576.044925589,NA,NA,NA,NA,NA,NA,NA
424,8,647066.004625003,733997.295473647,753673.838635527,795567.173762046,813673.946033208,830938.926918054,844560.005396059,NA,NA,NA,NA,NA,NA,NA
425,8,616913.173972308,740738.562903538,813675.037747793,871345.277128644,926524.065655907,957787.133668352,997860.627003025,NA,NA,NA,NA,NA,NA,NA
426,8,949814.852351376,1093294.15771627,1171306.96284097,1289331.64624624,1395014.04628534,1455073.53918604,1491926.79984082,NA,NA,NA,NA,NA,NA,NA
427,8,635423.20253895,708057.854282815,740945.421911263,804771.069847476,823927.300725433,850777.978358185,875693.887321661,NA,NA,NA,NA,NA,NA,NA
428,8,509250.83673623,542539.062413552,570832.376460579,586200.108826217,609486.741631523,619522.180385463,626600.0800093,NA,NA,NA,NA,NA,NA,NA
429,8,587841.001303375,640723.361199658,650903.291856229,679403.391711755,704895.696801633,715639.871105734,727103.809858327,NA,NA,NA,NA,NA,NA,NA
430,8,679049.561315032,782303.556511479,846146.009900694,914929.34407312,981814.990419822,1013116.03005713,1090653.48088463,NA,NA,NA,NA,NA,NA,NA
431,8,306523.075604944,436147.695073523,507906.668312507,571864.532168165,639452.87405771,677100.559541658,722979.498857714,NA,NA,NA,NA,NA,NA,NA
432,8,512831.772195063,586900.999782143,648149.641107147,702676.157201951,742933.299848035,765689.534904678,797519.49987278,NA,NA,NA,NA,NA,NA,NA
433,8,1002469.95674519,1083321.33646113,1126306.96556397,1157120.95636879,1184040.62919458,1201834.25827268,1223223.48498118,NA,NA,NA,NA,NA,NA,NA
434,8,462390.923929267,546207.358450164,572593.535442283,596635.388017379,615893.514141336,631907.630622174,651484.399332825,NA,NA,NA,NA,NA,NA,NA
435,8,631965.096168649,793180.453014698,869014.65057846,998973.495408984,1068576.65409959,1124573.94642567,1180642.41862154,NA,NA,NA,NA,NA,NA,NA
436,8,728107.728562971,860741.470089537,892465.993484262,952616.632304625,987697.880520452,1008608.18578958,1042768.96103019,NA,NA,NA,NA,NA,NA,NA
437,8,779520.071147843,818688.706767174,833105.53816766,844588.797800408,864795.054112437,874398.217107353,881967.011870145,NA,NA,NA,NA,NA,NA,NA
438,8,567495.458914091,650460.502401231,712826.08348536,765632.343085892,819500.7431874,882693.315341544,925546.872808008,NA,NA,NA,NA,NA,NA,NA
439,8,579136.089809945,665666.00471631,723741.068034216,755876.19598232,786983.510079963,810166.719667345,833237.368270955,NA,NA,NA,NA,NA,NA,NA
440,8,562563.240922024,740470.521677938,805954.13948926,903143.123201345,952376.879247691,980943.36659402,1038951.28581227,NA,NA,NA,NA,NA,NA,NA
441,8,297313.342289941,445756.036474079,506585.304258964,573008.806726291,625822.189760473,651731.67548631,687878.708673522,NA,NA,NA,NA,NA,NA,NA
442,8,298174.016513455,420775.284459292,480296.27417371,551526.306551119,589743.504020668,606573.409686012,628531.089929237,NA,NA,NA,NA,NA,NA,NA
443,8,542125.145262951,609051.082368909,650726.168569168,691333.624496094,725335.508484507,755940.859599452,776433.913270836,NA,NA,NA,NA,NA,NA,NA
444,8,600364.429888714,790585.195692873,897593.03639483,994315.506177697,1073240.3789493,1164827.50656511,1231453.44004925,NA,NA,NA,NA,NA,NA,NA
445,8,701765.852040932,796070.591195384,841194.56691919,896168.057451787,930920.789201634,968303.596440359,1014038.4870229,NA,NA,NA,NA,NA,NA,NA
446,8,647575.10514416,780991.722672164,882414.814659917,996437.684844776,1056250.51407007,1120893.21411672,1192132.16104855,NA,NA,NA,NA,NA,NA,NA
447,8,432015.030869115,568240.312292413,701958.487910542,782865.09477194,842302.579479279,879227.335628057,915553.96312635,NA,NA,NA,NA,NA,NA,NA
448,8,461302.412180106,548296.771387219,584552.228508612,614647.07726687,651365.66286258,677536.401540368,701382.721520981,NA,NA,NA,NA,NA,NA,NA
449,8,417400.28409676,534787.812365604,563102.83201846,594641.749233988,622351.666316999,644220.67557241,666832.755546026,NA,NA,NA,NA,NA,NA,NA
450,8,507531.066065271,566168.680765053,605752.363579973,665125.040694676,681938.97734519,719050.953908995,743276.496057518,NA,NA,NA,NA,NA,NA,NA
451,8,554246.628169931,602698.01678493,654336.499663373,711934.642837662,759383.815467058,793049.622518296,828327.551226907,NA,NA,NA,NA,NA,NA,NA
452,8,591917.894726709,613129.5454625,626815.527530586,637478.156744626,647695.407959415,658310.881198616,665114.626386207,NA,NA,NA,NA,NA,NA,NA
453,8,551307.903212588,636602.343867128,697595.223333321,751732.007693953,809499.288861766,854350.791772759,890907.747203791,NA,NA,NA,NA,NA,NA,NA
454,8,637799.02479834,658188.062670015,667459.838629296,675308.417840729,683691.461209781,689240.075569259,692099.15606311,NA,NA,NA,NA,NA,NA,NA
455,8,334475.848656623,388865.401380481,423065.924839468,465051.708350575,497882.545946466,522225.078739317,548996.396621961,NA,NA,NA,NA,NA,NA,NA
456,8,650875.282104644,741285.484210358,786550.379157913,832086.955884929,880274.161485312,906667.206190054,921767.55591758,NA,NA,NA,NA,NA,NA,NA
457,8,963115.339635231,1017000.98882484,1058897.3818811,1082298.15459443,1105034.61407631,1137589.86543697,1165992.06307256,NA,NA,NA,NA,NA,NA,NA
458,8,978095.560647919,1077973.3040722,1131881.03728713,1168781.38263677,1207535.60641413,1257480.13640134,1293068.01660009,NA,NA,NA,NA,NA,NA,NA
459,9,571661.428094894,718207.289404114,812454.228989474,913185.167503857,974314.533799196,1021976.36652214,NA,NA,NA,NA,NA,NA,NA,NA
460,9,1134334.52775217,1169820.76451313,1191263.30996024,1211772.84940311,1234708.37303562,1249261.63787558,NA,NA,NA,NA,NA,NA,NA,NA
461,9,440574.215504341,669098.342303206,742452.875323776,812062.534474263,850853.28324244,896415.202296149,NA,NA,NA,NA,NA,NA,NA,NA
462,9,818313.955223661,888500.990708366,921340.382287204,947097.836347582,980242.570137024,1005784.39119097,NA,NA,NA,NA,NA,NA,NA,NA
463,9,410888.435559139,496327.174655256,532112.704302508,558144.194314939,581584.216977904,596211.452277669,NA,NA,NA,NA,NA,NA,NA,NA
464,9,760087.5070136,952395.035621969,1049056.94667107,1172135.78940557,1260692.73381138,1324751.28813989,NA,NA,NA,NA,NA,NA,NA,NA
465,9,545361.745739826,699591.475808258,769176.819049903,846147.748441871,926478.197562878,990644.612882273,NA,NA,NA,NA,NA,NA,NA,NA
466,9,524315.982338432,614095.547336233,678886.709849387,740410.316079265,792218.132778857,822389.206897836,NA,NA,NA,NA,NA,NA,NA,NA
467,9,631592.214244074,693783.945165339,720094.921963719,757761.479230176,801468.422958412,818110.695948013,NA,NA,NA,NA,NA,NA,NA,NA
468,9,565808.402102885,680326.289983344,751339.384220754,796193.964824938,849249.284282851,867419.972444585,NA,NA,NA,NA,NA,NA,NA,NA
469,9,251853.876946521,360659.856965923,445867.168756845,577592.175199719,619107.968644605,667171.321086876,NA,NA,NA,NA,NA,NA,NA,NA
470,9,609360.950603015,657031.144329202,717993.492006941,779985.570186667,855948.830117936,901586.163337906,NA,NA,NA,NA,NA,NA,NA,NA
471,9,713664.328722576,798109.787283844,817872.170408601,840758.815479517,858260.201122561,873882.589927416,NA,NA,NA,NA,NA,NA,NA,NA
472,9,586482.550886755,641392.282259595,678686.711823698,704058.772981858,721278.987688649,746836.691750261,NA,NA,NA,NA,NA,NA,NA,NA
473,9,1066355.91841447,1108093.39209346,1138105.99253662,1165025.42151364,1204006.08965289,1214484.09267458,NA,NA,NA,NA,NA,NA,NA,NA
474,9,490892.2173516,626790.614645261,736246.624882192,816208.423763065,852204.918527018,902889.435275801,NA,NA,NA,NA,NA,NA,NA,NA
475,9,545441.387242332,561513.214554337,566549.817183025,572812.255292745,577638.626990642,582667.147638013,NA,NA,NA,NA,NA,NA,NA,NA
476,9,697641.54720294,760775.056436727,793962.340780529,823215.580743828,837023.371911558,857458.591444088,NA,NA,NA,NA,NA,NA,NA,NA
477,9,687958.905714422,845983.107759228,896201.987176841,972287.414869958,1016526.89602329,1042208.43391344,NA,NA,NA,NA,NA,NA,NA,NA
478,9,450643.465136452,605099.551344147,665128.345039331,738796.034092529,790887.184946726,841448.679843953,NA,NA,NA,NA,NA,NA,NA,NA
479,9,549171.925479815,650351.883206564,702612.979096584,751664.186019789,794939.537721365,827805.872044245,NA,NA,NA,NA,NA,NA,NA,NA
